0, -0.465731, 0
1, -0.121316, 0
2, -0.353506, 0
3, 0.173855, 0
4, -0.802418, 0
5, -0.017614, 0
6, 0.381722, 0
7, 0.794166, 0
8, -0.271128, 0
9, 1.05471, 0
10, -0.415031, 0
11, -0.508891, 0
12, -0.634105, 0
13, -0.67815, 0
14, 0.298791, 0
15, -0.741097, 0
16, -0.687673, 0
17, -0.559062, 0
18, 0.703693, 0
19, 1.15381, 0
20, -0.303118, 0
21, 0.731324, 0
22, -0.508809, 0
23, 0.339929, 0
24, 0.822143, 0
25, 0.0528613, 0
26, 0.437502, 0
27, 0.144723, 0
28, 1.03807, 0
29, -0.108634, 0
30, -0.653429, 0
31, -0.400215, 0
32, 0.788276, 0
33, 0.00207557, 0
34, 0.773435, 0
35, 0.976438, 0
36, 0.965825, 0
37, 0.127304, 0
38, 0.733536, 0
39, -0.351585, 0
40, 0.12652, 0
41, 1.2538, 0
42, 0.0656023, 0
43, 0.409282, 0
44, -0.516697, 0
45, 1.26284, 0
46, 0.557427, 0
47, -0.324333, 0
48, -0.425388, 0
49, 0.122749, 0
50, -0.318096, 0
51, 0.114725, 0
52, -0.311892, 0
53, -0.00206365, 0
54, 1.2703, 0
55, 1.31671, 0
56, 0.848074, 0
57, 0.4959, 0
58, 0.24035, 0
59, 0.655885, 0
60, 1.14783, 0
61, 0.338314, 0
62, 0.997896, 0
63, 0.669169, 0
64, 1.06429, 0
65, 0.486079, 0
66, 0.351203, 0
67, 0.726568, 0
68, 1.30069, 0
69, -0.237092, 0
70, 1.04402, 0
71, 0.0871166, 0
72, -0.332515, 0
73, -0.248719, 0
74, 1.12895, 0
75, -0.225774, 0
76, 1.62846, 0
77, 0.291608, 0
78, 0.046035, 0
79, -0.209876, 0
80, 0.99233, 0
81, 0.296837, 0
82, 0.464677, 0
83, 1.2312, 0
84, 0.836482, 0
85, 0.26764, 0
86, 1.07153, 0
87, 0.199133, 0
88, 1.26909, 0
89, -0.191595, 0
90, 1.34253, 0
91, 0.895415, 0
92, 0.616216, 0
93, 0.800924, 0
94, 0.0160998, 0
