0, 3.310191
1, 523.056373
2, 500.868407
3, 497.617753
4, 20.703997
5, 13.971932
6, 11.133654
7, 12.910657
8, 3.466499
9, 20.905318
10, 25.788558
11, 14.616900
12, 15.591495
13, 17.112771
14, 15.966975
15, 32.752174
16, 14.034999
17, 15.948109
18, 54.670534
19, 7.465157
20, 12.374641
21, 6.287392
22, 16.132460
23, 16.405948
24, 15.445725
25, 12.744152
26, 19.410760
27, 24.339358
28, 12.725629
29, 14.130597
30, 14.118059
31, 27.222501
32, 7.503471
33, 19.028990
34, 12.849793
35, 11.124627
36, 21.546372
37, 14.494631
38, 17.957157
39, 12.561561
40, 25.185192
41, 10.001769
42, 10.981838
43, 8.556568
44, 14.188662
45, 21.571607
46, 9.238536
47, 17.701174
48, 8.223120
49, 3.050315
50, 10.148497
51, 19.961127
52, 5.137663
53, 11.883984
54, 11.644711
55, 30.651437
56, 13.627155
57, 29.524966
58, 18.766378
59, 13.362406
60, 12.852968
61, 22.867794
62, 23.607802
63, 17.571294
64, 13.435764
65, 23.812591
66, 37.975443
67, 30.134254
68, 9.296869
69, 21.209202
70, 16.489621
71, 4.961461
72, 21.525161
73, 5.393667
74, 11.343398
75, 9.754368
76, 8.834884
77, 10.741658
78, 29.473973
79, 2.205024
80, 22.392888
81, 13.167315
82, 15.678061
83, 21.951340
84, 9.472676
85, 6.453768
86, 21.143233
87, 17.973852
88, 13.165165
89, 9.414075
90, 1.099911
91, 28.521424
92, 31.500795
93, 11.626763
94, 22.865184
95, 16.716390
96, 7.895235
97, 13.338218
98, 26.250107
99, 5.863055
100, 14.916614
101, 10.557774
102, 18.695531
103, 2.096538
104, 8.727413
105, 13.438017
106, 20.223542
107, 1.921082
108, 38.111651
109, 11.258868
110, 18.795807
111, 16.568350
112, 9.400947
113, 24.885293
114, 9.267295
115, 15.578432
116, 21.413744
117, 31.136989
118, 4.144038
119, 19.149855
120, 7.877145
121, 17.392379
122, 15.750511
123, 4.521600
124, 20.143346
125, 7.875965
126, 28.955788
127, 12.618705
128, 13.571853
129, 18.248259
130, 7.228010
131, 18.776327
132, 7.454869
133, 35.566015
134, 22.921486
135, 4.773378
136, 13.036996
137, 20.703386
138, 20.551762
139, 7.909989
140, 16.877133
141, 7.670025
142, 12.705256
143, 23.706937
144, 12.870488
145, 17.154747
146, 8.215619
147, 11.565952
148, 26.895860
149, 34.648713
150, 45.010229
151, 18.162627
152, 35.393423
153, 28.846888
154, 6.403239
155, 17.563628
156, 17.169837
157, 23.073579
158, 18.362045
159, 11.214573
160, 15.959063
161, 12.289232
162, 7.644776
163, 21.045119
164, 2.424386
165, 17.497419
166, 14.824895
167, 10.237233
168, 13.754406
169, 20.835652
170, 12.588643
171, 51.482274
172, 11.731370
173, 6.315629
174, 18.043296
175, 19.130454
176, 10.223761
177, 19.487455
178, 4.577222
179, 19.633548
180, 9.893542
181, 7.956195
182, 7.177314
183, 13.813233
184, 1.387354
185, 12.379492
186, 14.303806
187, 17.835113
188, 19.432138
189, 10.391507
190, 11.156101
191, 26.190819
192, 30.619081
193, 9.488144
194, 7.999431
195, 5.504860
196, 19.335629
197, 30.967184
198, 17.260656
199, 12.074245
200, 13.748773
201, 8.082940
202, 7.352548
203, 10.371363
204, 13.881428
205, 34.999865
206, 10.832777
207, 23.304545
208, 4.753248
209, 32.199156
210, 24.352409
211, 7.118507
212, 16.621098
213, 25.047293
214, 13.790210
215, 19.541010
216, 20.706107
217, 28.082365
218, 21.664234
219, 17.553532
220, 3.187590
221, 11.778888
222, 21.142760
223, 18.678061
224, 17.021674
225, 9.852952
226, 25.271810
227, 14.357066
228, 14.996039
229, 18.397149
230, 25.072053
231, 14.152947
232, 15.825477
233, 8.493211
234, 15.482126
235, 12.681822
236, 9.090348
237, 9.254044
238, 10.757649
239, 16.835688
240, 19.988254
241, 19.048705
242, 15.342630
243, 7.713642
244, 28.933087
245, 10.998601
246, 28.138751
247, 19.319000
248, 12.120929
249, 23.538797
250, 12.896663
251, 27.649068
252, 9.500715
253, 41.040723
254, 9.622097
255, 17.104892
256, 19.200888
257, 15.058318
258, 3.188974
259, 27.245153
260, 17.725442
261, 9.104856
262, 7.011227
263, 23.794920
264, 20.721479
265, 12.606969
266, 14.569991
267, 34.128924
268, 6.812694
269, 13.649027
270, 11.019094
271, 7.537292
272, 10.140748
273, 10.488213
274, 20.228734
275, 5.711306
276, 14.914162
277, 11.566450
278, 24.693896
279, 23.793539
280, 21.968611
281, 14.640905
282, 11.637760
283, 15.842692
284, 16.100201
285, 3.520398
286, 25.341537
287, 4.262162
288, 17.698538
289, 12.388194
290, 6.325771
291, 15.974377
292, 16.456000
293, 22.000902
294, 9.125208
295, 10.682105
296, 28.422715
297, 22.209150
298, 3.579591
299, 34.404862
300, 27.349712
301, 29.778474
302, 16.735705
303, 7.091718
304, 10.477067
305, 19.233462
306, 9.472789
307, 12.467252
308, 17.710883
309, 9.070275
310, 12.511922
311, 17.872454
312, 9.722806
313, 12.151328
314, 27.204910
315, 22.342270
316, 13.481127
317, 33.940279
318, 11.347808
319, 26.467474
320, 24.608042
321, 25.492398
322, 27.282081
323, 20.752415
324, 20.283556
325, 21.269139
326, 5.427889
327, 5.715287
328, 24.090984
329, 9.566086
330, 6.928765
331, 20.932355
332, 12.289334
333, 18.153709
334, 23.726921
335, 3.552540
336, 8.325760
337, 23.362953
338, 20.202505
339, 20.258340
340, 7.791205
341, 38.245549
342, 5.280777
343, 8.714586
344, 8.759031
345, 24.583964
346, 4.924821
347, 27.687283
348, 18.738056
349, 12.152926
350, 14.214114
351, 21.021621
352, 15.643482
353, 39.142587
354, 1.739224
355, 23.971039
356, 12.265045
357, 2.400644
358, 20.389296
359, 16.943482
360, 17.583170
361, 16.645274
362, 8.319004
363, 13.176094
364, 9.040990
365, 13.189473
366, 6.770710
367, 27.939530
368, 3.571788
369, 5.120245
370, 11.879534
371, 11.608735
372, 24.238537
373, 15.890263
374, 20.552726
375, 12.842182
376, 5.840362
377, 18.329928
378, 8.386600
379, 1.764131
380, 15.645957
381, 15.266728
382, 21.210022
383, 10.259248
384, 12.744430
385, 15.695307
386, 9.363059
387, 34.552177
388, 4.482266
389, 6.112017
390, 7.234739
